result_id;user_id;user_level;word_id;word_level;frequency;timestamp;is_correct;time_spent;attempt_number;days_since_last_seen;level_gap;is_hard_word;is_slow_response;is_rare_word;forgetting_risk;user_performance_score
R00661;U081;B1;W1504;B2;high;2024-02-22;True;7.75;1;0;1;1;0;0;0;0.6
R05399;U081;B1;W1972;B2;high;2024-02-23;False;11.66;1;0;1;1;0;0;0;0.6
R08400;U081;B1;W0122;A2;high;2024-02-23;True;5.64;1;0;-1;0;0;0;0;0.7
R01473;U081;B1;W1504;B2;high;2024-02-25;False;10.41;2;3;1;1;0;0;0;0.6
R06191;U081;B1;W1552;C1;medium;2024-02-25;False;12.09;1;0;2;1;1;0;0;0.5
R06429;U081;B1;W1972;B2;high;2024-02-26;True;7.73;2;3;1;1;0;0;0;0.6
R06891;U081;B1;W0133;C1;high;2024-02-26;True;7.54;1;0;2;1;0;0;0;0.6
R07182;U081;B1;W0446;C1;high;2024-02-29;False;12.32;1;0;2;1;1;0;0;0.5
R09371;U081;B1;W0446;C1;high;2024-03-01;True;9.36;2;1;2;1;0;0;0;0.6
R06081;U081;B1;W0286;B2;medium;2024-03-02;True;6.36;1;0;1;1;0;0;0;0.6
R09576;U081;B1;W1972;B2;high;2024-03-02;False;10.75;3;5;1;1;0;0;0;0.5
R02366;U081;B1;W1504;B2;high;2024-03-03;True;6.94;3;7;1;1;0;0;0;0.6
R07387;U081;B1;W1873;C2;high;2024-03-05;False;14.33;1;0;3;1;1;0;0;0.5
R09286;U081;B1;W0512;A1;medium;2024-03-06;True;4.04;1;0;-2;0;0;0;0;0.6
R08175;U081;B1;W1130;C2;high;2024-03-09;False;11.24;1;0;3;1;0;0;0;0.6
R08538;U081;B1;W1427;B2;high;2024-03-12;True;7.65;1;0;1;1;0;0;0;0.6
R01665;U081;B1;W1240;C1;low;2024-03-15;False;12.25;1;0;2;1;1;1;0;0.5
R03142;U081;B1;W1504;B2;high;2024-03-16;True;9.26;4;13;1;1;0;0;1;0.6
R03474;U081;B1;W1322;B2;high;2024-03-18;False;8.71;1;0;1;1;0;0;0;0.5
R07289;U081;B1;W0144;C1;medium;2024-03-20;False;14.58;1;0;2;1;1;0;0;0.4
R03891;U081;B1;W1322;B2;high;2024-03-21;True;6.5;2;3;1;1;0;0;0;0.5
R04092;U081;B1;W1322;B2;high;2024-03-28;False;7.08;3;7;1;1;0;0;0;0.4
R03814;U081;B1;W1731;C1;low;2024-03-29;False;10.84;1;0;2;1;0;1;0;0.4
R06801;U081;B1;W1504;B2;high;2024-03-29;True;5.57;1;0;1;1;0;0;0;0.4
R02073;U081;B1;W1676;B2;high;2024-03-30;True;7.57;1;0;1;1;0;0;0;0.5
R02332;U081;B1;W1987;A1;low;2024-03-30;True;7.55;1;0;-2;0;0;1;0;0.5
R03701;U081;B1;W0617;A2;high;2024-03-30;True;5.56;1;0;-1;0;0;0;0;0.6
R08547;U081;B1;W1731;C1;low;2024-03-31;False;11.69;2;2;2;1;0;1;0;0.5
R05683;U081;B1;W0617;A2;high;2024-04-01;True;5.36;2;2;-1;0;0;0;0;0.6
R02297;U081;B1;W0608;A2;low;2024-04-02;True;5.82;1;0;-1;0;0;1;0;0.7
R04952;U081;B1;W1676;B2;high;2024-04-02;True;5.86;2;3;1;1;0;0;0;0.7
R00885;U081;B1;W0037;C2;high;2024-04-03;True;10.19;1;0;3;1;0;0;0;0.8
R03186;U081;B1;W0608;A2;low;2024-04-03;True;5.9;2;1;-1;0;0;1;0;0.9
R02908;U081;B1;W0037;C2;high;2024-04-06;False;15.71;2;3;3;1;1;0;0;0.8
R01405;U081;B1;W1218;B1;high;2024-04-07;False;11.95;1;0;0;0;0;0;0;0.7
R08774;U081;B1;W1285;B2;high;2024-04-07;False;9.13;1;0;1;1;0;0;0;0.6
R04613;U081;B1;W0608;A2;low;2024-04-10;False;5.9;3;7;-1;0;0;1;0;0.5
R05642;U081;B1;W1218;B1;high;2024-04-10;False;7.74;2;3;0;0;0;0;0;0.5
R05884;U081;B1;W0037;C2;high;2024-04-11;False;14.05;3;5;3;1;1;0;0;0.4
R03317;U081;B1;W1843;C2;high;2024-04-13;True;8.29;1;0;3;1;0;0;0;0.4
R00790;U081;B1;W0211;C1;high;2024-04-15;False;13.82;1;0;2;1;1;0;0;0.3
R01471;U081;B1;W0531;A1;high;2024-04-15;True;5.08;1;0;-2;0;0;0;0;0.3
R00072;U081;B1;W1213;C2;high;2024-04-16;False;14.36;1;0;3;1;1;0;0;0.2
R05334;U081;B1;W1210;B1;high;2024-04-16;True;6.57;1;0;0;0;0;0;0;0.3
R09594;U081;B1;W0211;C1;high;2024-04-16;False;16.33;2;1;2;1;1;0;0;0.3
R06648;U081;B1;W1218;B1;high;2024-04-17;False;8.48;3;7;0;0;0;0;0;0.3
R08323;U081;B1;W1504;B2;high;2024-04-17;True;7.71;6;19;1;1;0;0;1;0.4
R07952;U081;B1;W0589;A2;high;2024-04-18;True;6.34;1;0;-1;0;0;0;0;0.5
R00151;U081;B1;W1213;C2;high;2024-04-19;False;14.8;2;3;3;1;1;0;0;0.5
R03877;U081;B1;W1568;A2;medium;2024-04-19;False;9.09;1;0;-1;0;0;0;0;0.4
R06951;U081;B1;W1895;A1;high;2024-04-21;True;3.39;1;0;-2;0;0;0;0;0.5
R00145;U081;B1;W0059;B2;high;2024-04-24;False;13.19;1;0;1;1;1;0;0;0.4
R05118;U081;B1;W1654;A1;high;2024-04-24;True;4.22;1;0;-2;0;0;0;0;0.5
R07896;U081;B1;W1895;A1;high;2024-04-24;True;6.31;2;3;-2;0;0;0;0;0.5
R06651;U081;B1;W1654;A1;high;2024-04-25;True;3.07;2;1;-2;0;0;0;0;0.6
R00945;U081;B1;W0059;B2;high;2024-04-26;True;5.29;2;2;1;1;0;0;0;0.7
R05782;U081;B1;W1890;A1;medium;2024-04-29;True;4.1;1;0;-2;0;0;0;0;0.7
R06116;U081;B1;W1890;A1;medium;2024-04-30;True;2.81;2;1;-2;0;0;0;0;0.7
R09922;U082;A2;W1787;C2;high;2024-01-02;False;16.03;1;0;4;1;1;0;0;0.0
R04828;U082;A2;W1596;A1;high;2024-01-05;True;6.2;1;0;-1;0;0;0;0;0.5
R05532;U082;A2;W0778;C2;low;2024-01-05;False;19.1;1;0;4;1;1;1;0;0.3333333333333333
R05574;U082;A2;W1531;B1;medium;2024-01-05;False;8.54;1;0;1;1;0;0;0;0.25
R09357;U082;A2;W1926;A1;high;2024-01-08;True;4.44;1;0;-1;0;0;0;0;0.4
R01318;U082;A2;W0725;A2;high;2024-01-09;True;4.37;1;0;0;0;0;0;0;0.5
R10000;U082;A2;W1926;A1;high;2024-01-10;True;4.49;2;2;-1;0;0;0;0;0.5714285714285714
R06080;U082;A2;W0762;C1;high;2024-01-12;False;13.47;1;0;3;1;1;0;0;0.5
R06631;U082;A2;W0762;C1;high;2024-01-13;False;12.21;2;1;3;1;1;0;0;0.4444444444444444
R02468;U082;A2;W0421;C1;low;2024-01-14;True;11.02;1;0;3;1;0;1;0;0.5
R05583;U082;A2;W0382;C2;low;2024-01-19;False;17.69;1;0;4;1;1;1;0;0.5
R05284;U082;A2;W1996;B1;high;2024-01-20;False;9.91;1;0;1;1;0;0;0;0.4
R09977;U082;A2;W0950;A1;low;2024-01-21;False;10.95;1;0;-1;0;0;1;0;0.4
R04289;U082;A2;W1789;B2;low;2024-01-25;True;8.78;1;0;2;1;0;1;0;0.5
R03826;U082;A2;W1816;B1;high;2024-01-27;True;9.17;1;0;1;1;0;0;0;0.5
R08581;U082;A2;W1822;A1;high;2024-02-02;False;9.33;1;0;-1;0;0;0;0;0.4
R01353;U082;A2;W0431;C1;medium;2024-02-03;False;14.86;1;0;3;1;1;0;0;0.3
R09053;U082;A2;W1822;A1;high;2024-02-03;False;10.64;2;1;-1;0;0;0;0;0.3
R04852;U082;A2;W0806;B2;low;2024-02-07;False;9.93;1;0;2;1;0;1;0;0.3
R02103;U082;A2;W0237;B2;medium;2024-02-09;True;8.83;1;0;2;1;0;0;0;0.3
R06499;U082;A2;W1619;A2;high;2024-02-11;True;3.98;1;0;0;0;0;0;0;0.4
R00704;U082;A2;W1980;A2;high;2024-02-12;True;3.82;1;0;0;0;0;0;0;0.5
R08119;U082;A2;W1689;A2;high;2024-02-12;False;10.21;1;0;0;0;0;0;0;0.5
R04850;U082;A2;W0043;B2;high;2024-02-13;False;9.33;1;0;2;1;0;0;0;0.4
R07585;U082;A2;W1938;C1;high;2024-02-13;True;10.26;1;0;3;1;0;0;0;0.4
R04322;U082;A2;W1980;A2;high;2024-02-14;False;8.61;2;2;0;0;0;0;0;0.4
R05750;U082;A2;W0043;B2;high;2024-02-14;True;8.89;2;1;2;1;0;0;0;0.5
R00440;U082;A2;W1488;C1;high;2024-02-15;True;9.52;1;0;3;1;0;0;0;0.6
R01172;U082;A2;W1488;C1;high;2024-02-18;True;8.93;2;3;3;1;0;0;0;0.7
R00497;U082;A2;W1380;A2;medium;2024-02-22;False;10.66;1;0;0;0;0;0;0;0.6
R04589;U082;A2;W1488;C1;high;2024-02-23;False;17.03;3;5;3;1;1;0;0;0.5
R02251;U082;A2;W1380;A2;medium;2024-02-24;True;2.81;2;2;0;0;0;0;0;0.5
R08792;U082;A2;W1888;B2;medium;2024-02-24;True;8.13;1;0;2;1;0;0;0;0.6
R01486;U082;A2;W0410;B1;medium;2024-02-26;False;12.38;1;0;1;1;1;0;0;0.6
R09910;U082;A2;W0790;B1;low;2024-02-28;True;8.64;1;0;1;1;0;1;0;0.6
R02372;U082;A2;W0410;B1;medium;2024-02-29;True;5.12;2;3;1;1;0;0;0;0.7
R06699;U082;A2;W0991;A2;medium;2024-02-29;False;7.08;1;0;0;0;0;0;0;0.6
R00809;U082;A2;W1390;A1;high;2024-03-03;True;6.88;1;0;-1;0;0;0;0;0.6
R09873;U082;A2;W1055;B1;medium;2024-03-03;True;5.96;1;0;1;1;0;0;0;0.6
R01650;U082;A2;W1797;A1;high;2024-03-04;True;4.82;1;0;-1;0;0;0;0;0.7
R05228;U082;A2;W1797;A1;high;2024-03-06;True;4.99;2;2;-1;0;0;0;0;0.8
R02793;U082;A2;W1417;C2;low;2024-03-07;False;17.2;1;0;4;1;1;1;0;0.7
R07072;U082;A2;W0075;A2;medium;2024-03-07;True;4.22;1;0;0;0;0;0;0;0.7
R03336;U082;A2;W1417;C2;low;2024-03-08;False;15.16;2;1;4;1;1;1;0;0.7
R04112;U082;A2;W0519;A2;medium;2024-03-09;True;2.05;1;0;0;0;0;0;0;0.7
R07807;U082;A2;W0061;C1;low;2024-03-12;False;16.03;1;0;3;1;1;1;0;0.6
R05139;U082;A2;W0187;C1;low;2024-03-15;False;16.23;1;0;3;1;1;1;0;0.6
R06100;U082;A2;W0028;B1;low;2024-03-15;False;14.58;1;0;1;1;1;1;0;0.5
R06502;U082;A2;W1417;C2;low;2024-03-15;True;14.04;3;7;4;1;1;1;0;0.5
R03378;U082;A2;W1270;C2;medium;2024-03-18;False;17.62;1;0;4;1;1;0;0;0.4
R05943;U082;A2;W1270;C2;medium;2024-03-19;False;16.32;2;1;4;1;1;0;0;0.3
R07716;U082;A2;W1270;C2;medium;2024-03-25;False;18.88;3;6;4;1;1;0;0;0.3
R01595;U082;A2;W1046;A2;high;2024-03-26;False;10.34;1;0;0;0;0;0;0;0.2
R03889;U082;A2;W0725;A2;high;2024-03-26;False;9.23;1;0;0;0;0;0;0;0.2
R00160;U082;A2;W1382;A2;medium;2024-03-30;True;5.43;1;0;0;0;0;0;0;0.2
R01901;U082;A2;W1936;A2;medium;2024-03-31;True;3.73;1;0;0;0;0;0;0;0.3
R00779;U082;A2;W1382;A2;medium;2024-04-02;False;8.96;2;3;0;0;0;0;0;0.3
R05502;U082;A2;W1936;A2;medium;2024-04-02;True;5.77;2;2;0;0;0;0;0;0.4
R07849;U082;A2;W0241;C2;medium;2024-04-06;False;16.2;1;0;4;1;1;0;0;0.3
R02496;U082;A2;W1689;A2;high;2024-04-07;True;6.11;1;0;0;0;0;0;0;0.4
R07872;U082;A2;W1936;A2;medium;2024-04-09;True;4.61;3;7;0;0;0;0;0;0.5
R07559;U082;A2;W1899;C2;high;2024-04-13;True;12.85;1;0;4;1;1;0;0;0.6
R04331;U082;A2;W0054;A2;medium;2024-04-14;True;3.96;1;0;0;0;0;0;0;0.7
R00197;U082;A2;W0112;C2;high;2024-04-15;False;18.26;1;0;4;1;1;0;0;0.7
R05889;U082;A2;W0054;A2;medium;2024-04-15;True;4.65;2;1;0;0;0;0;0;0.7
R03649;U082;A2;W0112;C2;high;2024-04-17;False;19.73;2;2;4;1;1;0;0;0.6
R01533;U082;A2;W0627;B2;medium;2024-04-21;False;11.59;1;0;2;1;0;0;0;0.6
R03110;U082;A2;W0627;B2;medium;2024-04-23;True;11.54;2;2;2;1;0;0;0;0.6
R07146;U082;A2;W0656;A1;medium;2024-04-23;True;2.79;1;0;-1;0;0;0;0;0.7
R06977;U082;A2;W1995;A1;high;2024-04-25;True;5.49;1;0;-1;0;0;0;0;0.7
R04380;U082;A2;W0259;B2;medium;2024-04-26;False;8.62;1;0;2;1;0;0;0;0.6
R00772;U082;A2;W1318;C1;low;2024-04-28;False;16.12;1;0;3;1;1;1;0;0.5
R04768;U082;A2;W0621;A1;high;2024-04-28;True;6.81;1;0;-1;0;0;0;0;0.5
R04833;U082;A2;W0627;B2;medium;2024-04-28;True;8.82;3;5;2;1;0;0;0;0.6
R00029;U082;A2;W0044;A2;low;2024-04-29;True;7.9;1;0;0;0;0;1;0;0.6
R01179;U082;A2;W1318;C1;low;2024-04-29;True;13.15;2;1;3;1;1;1;0;0.7
R06032;U082;A2;W0259;B2;medium;2024-04-29;True;6.86;2;3;2;1;0;0;0;0.8
R08455;U082;A2;W0666;C1;high;2024-04-29;False;14.22;1;0;3;1;1;0;0;0.7
R00146;U082;A2;W0044;A2;low;2024-05-01;True;3.9;2;2;0;0;0;1;0;0.7
R06511;U082;A2;W0259;B2;medium;2024-05-04;False;12.01;3;5;2;1;1;0;0;0.6
R00386;U082;A2;W0044;A2;low;2024-05-07;True;3.85;3;6;0;0;0;1;0;0.7
R07578;U082;A2;W0259;B2;medium;2024-05-17;False;14.27;4;13;2;1;1;0;1;0.7
R09148;U082;A2;W0044;A2;low;2024-05-19;True;7.25;4;12;0;0;0;1;1;0.7
R05002;U083;A1;W1375;C2;high;2024-01-02;True;14.0;1;0;5;1;1;0;0;1.0
R01955;U083;A1;W0729;B1;high;2024-01-03;False;12.02;1;0;2;1;1;0;0;0.5
R03193;U083;A1;W1455;B2;medium;2024-01-03;False;15.2;1;0;3;1;1;0;0;0.3333333333333333
R03229;U083;A1;W0729;B1;high;2024-01-04;False;12.85;2;1;2;1;1;0;0;0.25
R06494;U083;A1;W1136;C2;medium;2024-01-04;False;15.77;1;0;5;1;1;0;0;0.2
R09993;U083;A1;W0321;B1;medium;2024-01-06;True;10.07;1;0;2;1;0;0;0;0.3333333333333333
R06698;U083;A1;W1136;C2;medium;2024-01-07;False;15.4;2;3;5;1;1;0;0;0.2857142857142857
R05441;U083;A1;W0729;B1;high;2024-01-10;False;13.04;3;6;2;1;1;0;0;0.25
R01421;U083;A1;W0560;B1;medium;2024-01-13;True;8.77;1;0;2;1;0;0;0;0.3333333333333333
R04415;U083;A1;W0518;B1;high;2024-01-14;True;9.75;1;0;2;1;0;0;0;0.4
R07059;U083;A1;W0560;B1;medium;2024-01-14;False;15.5;2;1;2;1;1;0;0;0.3
R07993;U083;A1;W0795;C1;high;2024-01-17;True;12.99;1;0;4;1;1;0;0;0.4
R08342;U083;A1;W0518;B1;high;2024-01-17;False;13.52;2;3;2;1;1;0;0;0.4
R03127;U083;A1;W1603;C2;high;2024-01-20;False;19.59;1;0;5;1;1;0;0;0.4
R07861;U083;A1;W0729;B1;high;2024-01-23;False;12.57;4;13;2;1;1;0;1;0.4
R08822;U083;A1;W0518;B1;high;2024-01-24;False;10.79;3;7;2;1;0;0;0;0.3
R08060;U083;A1;W1974;A1;high;2024-01-26;True;2.48;1;0;0;0;0;0;0;0.4
R02738;U083;A1;W1208;C1;high;2024-01-29;False;15.56;1;0;4;1;1;0;0;0.4
R02838;U083;A1;W1208;C1;high;2024-02-01;False;17.79;2;3;4;1;1;0;0;0.3
R09325;U083;A1;W1198;A2;high;2024-02-02;False;11.83;1;0;1;1;0;0;0;0.2
R07252;U083;A1;W1975;C2;low;2024-02-03;True;15.88;1;0;5;1;1;1;0;0.3
R07976;U083;A1;W1044;B2;high;2024-02-03;False;14.71;1;0;3;1;1;0;0;0.2
R03024;U083;A1;W1208;C1;high;2024-02-06;False;15.88;3;5;4;1;1;0;0;0.2
R06577;U083;A1;W1849;A2;high;2024-02-07;True;7.04;1;0;1;1;0;0;0;0.3
R03573;U083;A1;W0035;C2;high;2024-02-08;True;13.68;1;0;5;1;1;0;0;0.4
R00831;U083;A1;W1337;B2;medium;2024-02-09;False;15.34;1;0;3;1;1;0;0;0.4
R02710;U083;A1;W0445;B2;low;2024-02-09;False;14.03;1;0;3;1;1;1;0;0.3
R03247;U083;A1;W0058;B2;medium;2024-02-10;False;14.02;1;0;3;1;1;0;0;0.3
R04099;U083;A1;W0950;A1;low;2024-02-10;True;4.63;1;0;0;0;0;1;0;0.4
R01240;U083;A1;W1337;B2;medium;2024-02-11;False;16.21;2;2;3;1;1;0;0;0.4
R08364;U083;A1;W1048;C2;medium;2024-02-11;False;18.32;1;0;5;1;1;0;0;0.3
R02917;U083;A1;W0445;B2;low;2024-02-12;False;18.28;2;3;3;1;1;1;0;0.3
R01041;U083;A1;W0482;B1;high;2024-02-14;True;11.41;1;0;2;1;0;0;0;0.4
R05888;U083;A1;W1683;A1;high;2024-02-14;True;3.71;1;0;0;0;0;0;0;0.4
R08336;U083;A1;W1038;B2;high;2024-02-14;True;11.05;1;0;3;1;0;0;0;0.4
R01284;U083;A1;W0482;B1;high;2024-02-16;True;10.56;2;2;2;1;0;0;0;0.5
R03427;U083;A1;W1312;C2;high;2024-02-16;False;20.21;1;0;5;1;1;0;0;0.5
R03636;U083;A1;W1312;C2;high;2024-02-17;False;16.73;2;1;5;1;1;0;0;0.5
R05103;U083;A1;W0642;B2;medium;2024-02-17;False;13.78;1;0;3;1;1;0;0;0.4
R08687;U083;A1;W1110;B1;medium;2024-02-17;False;15.61;1;0;2;1;1;0;0;0.4
R08805;U083;A1;W0445;B2;low;2024-02-17;False;15.92;3;5;3;1;1;1;0;0.4
R04419;U083;A1;W1337;B2;medium;2024-02-18;False;16.72;3;7;3;1;1;0;0;0.4
R01983;U083;A1;W0482;B1;high;2024-02-21;True;9.93;3;5;2;1;0;0;0;0.4
R06469;U083;A1;W1312;C2;high;2024-02-22;False;19.39;3;5;5;1;1;0;0;0.3
R05562;U083;A1;W1200;C1;high;2024-02-23;False;14.82;1;0;4;1;1;0;0;0.2
R06379;U083;A1;W0060;B2;medium;2024-02-24;False;11.38;1;0;3;1;0;0;0;0.1
R00221;U083;A1;W0227;C2;high;2024-02-25;False;19.47;1;0;5;1;1;0;0;0.1
R02963;U083;A1;W1379;B2;medium;2024-02-26;False;15.01;1;0;3;1;1;0;0;0.1
R08940;U083;A1;W1200;C1;high;2024-02-26;False;17.61;2;3;4;1;1;0;0;0.1
R03147;U083;A1;W1379;B2;medium;2024-02-27;True;11.94;2;1;3;1;0;0;0;0.2
R09809;U083;A1;W0060;B2;medium;2024-02-27;False;11.43;2;3;3;1;0;0;0;0.2
R00726;U083;A1;W0227;C2;high;2024-02-28;True;18.01;2;3;5;1;1;0;0;0.3
R06617;U083;A1;W0036;C2;high;2024-03-02;False;18.55;1;0;5;1;1;0;0;0.2
R03827;U083;A1;W0482;B1;high;2024-03-03;True;8.92;4;11;2;1;0;0;1;0.3
R07186;U083;A1;W1312;C2;high;2024-03-05;False;19.93;4;12;5;1;1;0;1;0.3
R07713;U083;A1;W0899;C2;high;2024-03-06;False;18.72;1;0;5;1;1;0;0;0.3
R09853;U083;A1;W0227;C2;high;2024-03-06;False;17.36;3;7;5;1;1;0;0;0.3
R07191;U083;A1;W1391;A2;medium;2024-03-11;True;6.86;1;0;1;1;0;0;0;0.4
R04635;U083;A1;W1635;C1;low;2024-03-17;False;13.53;1;0;4;1;1;1;0;0.4
R07171;U083;A1;W1274;B2;high;2024-03-19;False;10.32;1;0;3;1;0;0;0;0.3
R02296;U083;A1;W1644;B2;low;2024-03-20;True;11.53;1;0;3;1;0;1;0;0.4
R04008;U083;A1;W1694;A2;high;2024-03-20;False;8.71;1;0;1;1;0;0;0;0.3
R03174;U083;A1;W1241;B2;high;2024-03-21;False;11.97;1;0;3;1;0;0;0;0.3
R04459;U083;A1;W1694;A2;high;2024-03-21;False;12.32;2;1;1;1;1;0;0;0.2
R04214;U083;A1;W1518;B1;high;2024-03-22;True;11.49;1;0;2;1;0;0;0;0.3
R05858;U083;A1;W0482;B1;high;2024-03-23;False;12.48;5;20;2;1;1;0;1;0.3
R00627;U083;A1;W1042;C1;low;2024-03-24;False;15.65;1;0;4;1;1;1;0;0.3
R04413;U083;A1;W1241;B2;high;2024-03-24;False;12.62;2;3;3;1;1;0;0;0.2
R05783;U083;A1;W1518;B1;high;2024-03-24;False;14.38;2;2;2;1;1;0;0;0.2
R07456;U083;A1;W1657;A2;medium;2024-03-24;False;11.96;1;0;1;1;0;0;0;0.2
R00636;U083;A1;W1042;C1;low;2024-03-26;True;14.4;2;2;4;1;1;1;0;0.2
R08639;U083;A1;W1694;A2;high;2024-03-27;False;7.93;3;6;1;1;0;0;0;0.2
R06043;U083;A1;W1358;B2;high;2024-03-28;False;15.33;1;0;3;1;1;0;0;0.2
R02967;U083;A1;W1178;B2;medium;2024-03-30;False;15.5;1;0;3;1;1;0;0;0.2
R01626;U083;A1;W0768;B1;high;2024-03-31;False;11.42;1;0;2;1;0;0;0;0.1
R05873;U083;A1;W1042;C1;low;2024-04-02;False;17.34;3;7;4;1;1;1;0;0.1
R05936;U083;A1;W0768;B1;high;2024-04-02;False;14.41;2;2;2;1;1;0;0;0.1
R08654;U083;A1;W1420;B1;medium;2024-04-02;True;11.41;1;0;2;1;0;0;0;0.2
R00396;U083;A1;W1522;A1;high;2024-04-03;False;7.25;1;0;0;0;0;0;0;0.2
R09899;U083;A1;W0335;B1;medium;2024-04-05;False;9.74;1;0;2;1;0;0;0;0.2
R00399;U083;A1;W1522;A1;high;2024-04-06;True;8.68;2;3;0;0;0;0;0;0.2
R01778;U083;A1;W0472;C1;medium;2024-04-07;False;16.19;1;0;4;1;1;0;0;0.2
R02649;U083;A1;W0574;B1;medium;2024-04-08;False;14.69;1;0;2;1;1;0;0;0.2
R02105;U083;A1;W0472;C1;medium;2024-04-09;False;15.64;2;2;4;1;1;0;0;0.2
R02151;U083;A1;W0668;A1;high;2024-04-09;True;2.75;1;0;0;0;0;0;0;0.3
R05572;U083;A1;W0789;A2;high;2024-04-09;True;6.07;1;0;1;1;0;0;0;0.4
R08009;U083;A1;W0133;C1;high;2024-04-09;False;16.15;1;0;4;1;1;0;0;0.4
R05009;U083;A1;W0668;A1;high;2024-04-12;True;4.25;2;3;0;0;0;0;0;0.4
R00812;U083;A1;W1522;A1;high;2024-04-13;True;6.08;3;7;0;0;0;0;0;0.5
R06569;U083;A1;W1042;C1;low;2024-04-13;False;16.27;4;11;4;1;1;1;1;0.5
R00762;U083;A1;W0695;B2;high;2024-04-14;True;10.62;1;0;3;1;0;0;0;0.5
R08759;U083;A1;W0865;C1;high;2024-04-14;True;12.76;1;0;4;1;1;0;0;0.6
R01339;U083;A1;W1895;A1;high;2024-04-16;False;8.03;1;0;0;0;0;0;0;0.6
R02804;U083;A1;W1160;B2;high;2024-04-16;False;13.2;1;0;3;1;1;0;0;0.6
R01163;U083;A1;W0695;B2;high;2024-04-17;False;14.74;2;3;3;1;1;0;0;0.5
R01648;U083;A1;W1017;A1;high;2024-04-17;False;6.76;1;0;0;0;0;0;0;0.4
R01761;U083;A1;W1895;A1;high;2024-04-17;True;3.74;2;1;0;0;0;0;0;0.5
R07216;U083;A1;W1529;B1;high;2024-04-17;False;12.76;1;0;2;1;1;0;0;0.4
R03164;U083;A1;W0989;A2;low;2024-04-18;False;9.55;1;0;1;1;0;1;0;0.3
R06726;U083;A1;W0668;A1;high;2024-04-18;False;9.05;3;6;0;0;0;0;0;0.3
R04043;U083;A1;W0989;A2;low;2024-04-19;False;10.33;2;1;1;1;0;1;0;0.2
R05714;U083;A1;W1160;B2;high;2024-04-19;False;14.43;2;3;3;1;1;0;0;0.1
R07522;U083;A1;W1314;C1;medium;2024-04-21;False;19.22;1;0;4;1;1;0;0;0.1
R05113;U083;A1;W0714;B2;medium;2024-04-22;True;9.64;1;0;3;1;0;0;0;0.2
R09505;U083;A1;W1895;A1;high;2024-04-22;False;9.43;3;5;0;0;0;0;0;0.2
R03263;U083;A1;W1004;B2;high;2024-04-23;False;13.55;1;0;3;1;1;0;0;0.2
R08946;U083;A1;W0083;B2;low;2024-04-23;True;10.93;1;0;3;1;0;1;0;0.2
R01588;U083;A1;W0695;B2;high;2024-04-24;False;15.27;3;7;3;1;1;0;0;0.2
R06226;U083;A1;W1522;A1;high;2024-04-24;True;4.54;4;11;0;0;0;0;1;0.3
R09473;U083;A1;W1004;B2;high;2024-04-24;True;9.76;2;1;3;1;0;0;0;0.4
R07887;U083;A1;W1160;B2;high;2024-04-26;False;14.36;3;7;3;1;1;0;0;0.4
R02991;U083;A1;W0695;B2;high;2024-05-04;False;14.86;4;10;3;1;1;0;1;0.4
R07895;U083;A1;W0695;B2;high;2024-05-20;False;12.93;5;16;3;1;1;0;1;0.4
R09383;U084;C1;W1208;C1;high;2024-01-01;True;8.73;1;0;0;0;0;0;0;1.0
R08804;U084;C1;W0307;B1;high;2024-01-06;True;4.97;1;0;-2;0;0;0;0;1.0
R02909;U084;C1;W1125;A2;high;2024-01-07;True;6.71;1;0;-3;0;0;0;0;1.0
R09913;U084;C1;W1573;A1;high;2024-01-08;True;6.14;1;0;-4;0;0;0;0;1.0
R04101;U084;C1;W1125;A2;high;2024-01-09;True;4.6;2;2;-3;0;0;0;0;1.0
R00001;U084;C1;W1940;C2;high;2024-01-10;False;8.49;1;0;1;1;0;0;0;0.8333333333333334
R00020;U084;C1;W1940;C2;high;2024-01-12;True;5.52;2;2;1;1;0;0;0;0.8571428571428571
R05693;U084;C1;W0668;A1;high;2024-01-15;False;7.76;1;0;-4;0;0;0;0;0.75
R07930;U084;C1;W1854;C2;low;2024-01-16;False;11.05;1;0;1;1;0;1;0;0.6666666666666666
R00070;U084;C1;W1940;C2;high;2024-01-19;False;6.37;3;7;1;1;0;0;0;0.6
R03062;U084;C1;W0764;B2;high;2024-01-21;True;5.61;1;0;-1;0;0;0;0;0.6
R06652;U084;C1;W0764;B2;high;2024-01-24;True;4.48;2;3;-1;0;0;0;0;0.6
R00224;U084;C1;W1940;C2;high;2024-01-29;False;10.09;4;10;1;1;0;0;1;0.5
R05245;U084;C1;W0493;A2;medium;2024-01-31;True;3.85;1;0;-3;0;0;0;0;0.5
R08825;U084;C1;W0493;A2;medium;2024-02-01;True;4.01;2;1;-3;0;0;0;0;0.5
R00879;U084;C1;W0723;A1;high;2024-02-05;True;7.62;1;0;-4;0;0;0;0;0.6
R00991;U084;C1;W0723;A1;high;2024-02-08;True;2.82;2;3;-4;0;0;0;0;0.6
R07237;U084;C1;W0217;A1;medium;2024-02-09;False;8.24;1;0;-4;0;0;0;0;0.6
R09652;U084;C1;W0217;A1;medium;2024-02-11;True;8.26;2;2;-4;0;0;0;0;0.7
R07167;U084;C1;W0619;B1;medium;2024-02-12;True;6.39;1;0;-2;0;0;0;0;0.8
