result_id;user_id;word_id;timestamp;is_correct;time_spent;attempt_number;days_since_last_seen
R08928;U062;W1611;2024-02-24;False;6.32;2;1
R08929;U011;W0591;2024-02-03;False;15.58;4;14
R08930;U093;W1784;2024-02-09;False;7.02;2;2
R08931;U034;W1735;2024-04-23;False;18.42;2;1
R08932;U034;W1670;2024-03-23;False;17.47;2;1
R08933;U030;W1214;2024-01-11;True;6.07;2;3
R08934;U040;W1713;2024-02-12;False;11.35;3;5
R08935;U007;W1695;2024-05-07;True;4.43;6;28
R08936;U042;W0754;2024-03-16;False;8.08;2;2
R08937;U071;W0839;2024-04-29;True;5.56;1;0
R08938;U032;W1270;2024-02-22;False;9.33;3;6
R08939;U008;W0327;2024-04-21;False;15.75;1;0
R08940;U083;W1200;2024-02-26;False;17.61;2;3
R08941;U020;W1629;2024-01-16;True;4.82;3;7
R08942;U079;W0216;2024-02-25;True;4.53;1;0
R08943;U067;W1963;2024-01-02;True;5.25;1;0
R08944;U098;W0031;2024-04-17;False;12.46;2;2
R08945;U029;W0074;2024-04-15;True;6.3;1;0
R08946;U083;W0083;2024-04-23;True;10.93;1;0
R08947;U062;W0224;2024-02-08;False;15.7;2;3
R08948;U053;W0015;2024-01-28;True;6.36;1;0
R08949;U037;W0178;2024-04-23;True;1.83;3;6
R08950;U041;W1949;2024-03-12;False;12.43;1;0
R08951;U006;W1987;2024-03-03;True;6.27;1;0
R08952;U010;W0844;2024-04-20;True;9.04;1;0
R08953;U064;W0927;2024-03-07;True;4.75;2;2
R08954;U092;W1523;2024-01-13;True;9.77;1;0
R08955;U073;W1296;2024-02-03;False;4.1;1;0
R08956;U065;W1445;2024-03-26;True;5.29;1;0
R08957;U046;W0242;2024-03-06;False;13.86;1;0
R08958;U090;W1929;2024-04-29;False;14.08;1;0
R08959;U094;W0769;2024-01-17;False;20.1;1;0
R08960;U011;W0123;2024-02-20;False;12.74;1;0
R08961;U065;W0962;2024-02-08;True;4.66;1;0
R08962;U063;W1008;2024-01-20;False;13.59;4;11
R08963;U036;W0167;2024-01-16;False;20.8;2;1
R08964;U084;W0394;2024-02-25;True;6.11;2;2
R08965;U051;W1975;2024-05-14;False;11.88;5;28
R08966;U092;W1209;2024-02-28;False;14.66;4;10
R08967;U055;W0592;2024-04-16;True;3.26;1;0
R08968;U019;W0557;2024-01-23;True;4.26;1;0
R08969;U065;W0636;2024-02-22;True;2.61;1;0
R08970;U056;W0627;2024-04-03;True;5.78;1;0
R08971;U030;W1949;2024-04-18;True;3.23;3;5
R08972;U003;W0248;2024-02-08;True;4.29;1;0
R08973;U085;W1507;2024-02-19;True;11.16;1;0
R08974;U070;W1285;2024-04-08;False;15.5;1;0
R08975;U073;W1619;2024-03-27;True;5.14;1;0
R08976;U031;W0622;2024-02-25;False;7.64;1;0
R08977;U074;W1463;2024-04-29;True;4.59;1;0
R08978;U074;W1854;2024-03-26;False;15.77;1;0
R08979;U071;W0431;2024-02-02;True;5.54;1;0
R08980;U031;W1734;2024-03-12;False;19.64;1;0
R08981;U029;W1423;2024-01-02;False;8.58;1;0
R08982;U073;W1455;2024-01-29;True;3.2;1;0
R08983;U054;W0822;2024-04-25;True;7.5;1;0
R08984;U072;W1369;2024-02-10;False;16.55;1;0
R08985;U005;W0675;2024-01-07;False;11.89;1;0
R08986;U079;W1683;2024-04-15;True;3.73;1;0
R08987;U010;W1644;2024-03-08;False;11.9;3;7
R08988;U024;W1926;2024-01-11;True;5.63;1;0
R08989;U099;W1515;2024-03-11;False;14.17;5;30
R08990;U055;W1854;2024-02-10;False;8.04;1;0
R08991;U054;W1533;2024-02-18;False;12.84;1;0
R08992;U009;W0074;2024-01-18;True;4.34;3;7
R08993;U030;W0871;2024-04-02;False;8.67;1;0
R08994;U075;W1813;2024-01-15;False;6.5;3;6
R08995;U076;W1475;2024-02-06;False;10.25;1;0
R08996;U014;W0306;2024-03-24;True;7.05;3;5
R08997;U010;W0159;2024-04-17;True;13.69;1;0
R08998;U081;W0512;2024-01-10;True;4.73;1;0
R08999;U036;W0129;2024-01-11;False;15.4;1;0
R09000;U071;W0219;2024-04-06;True;8.02;1;0
R09001;U059;W1338;2024-04-29;True;3.9;3;6
R09002;U023;W0204;2024-02-17;True;5.39;1;0
R09003;U035;W1263;2024-01-20;True;4.37;1;0
R09004;U017;W1319;2024-04-11;True;13.49;1;0
R09005;U071;W1234;2024-03-18;True;12.39;2;3
R09006;U022;W1145;2024-04-29;True;7.56;2;2
R09007;U001;W0703;2024-04-30;True;2.43;3;5
R09008;U080;W1858;2024-02-05;True;7.37;2;1
R09009;U010;W1878;2024-04-11;True;2.85;2;1
R09010;U072;W0208;2024-01-09;True;4.77;3;5
R09011;U060;W0406;2024-03-10;True;4.53;1;0
R09012;U023;W0807;2024-04-21;True;4.93;4;10
R09013;U047;W0753;2024-02-04;True;6.47;2;2
R09014;U054;W0303;2024-03-17;False;13.26;1;0
R09015;U034;W1410;2024-04-09;True;11.06;1;0
R09016;U098;W1424;2024-02-15;True;3.33;4;13
R09017;U076;W0864;2024-03-02;True;4.03;2;3
R09018;U004;W1016;2024-01-02;False;12.24;1;0
R09019;U080;W1463;2024-03-30;True;3.69;1;0
R09020;U089;W1819;2024-03-16;True;5.27;2;2
R09021;U098;W0225;2024-04-17;True;4.57;5;21
R09022;U036;W1951;2024-04-26;False;17.02;1;0
R09023;U052;W1204;2024-08-18;False;12.3;8;29
R09024;U032;W0030;2024-01-11;True;4.25;2;3
R09025;U025;W0405;2024-04-19;True;3.68;1;0
R09026;U004;W1284;2024-02-13;False;12.39;1;0
R09027;U041;W1158;2024-03-17;True;7.17;1;0
R09028;U090;W0006;2024-03-27;False;13.4;1;0
R09029;U019;W1588;2024-01-25;True;7.46;1;0
R09030;U054;W0508;2024-02-20;True;5.21;1;0
R09031;U047;W0274;2024-05-12;True;3.85;5;18
R09032;U021;W0527;2024-02-15;False;13.31;1;0
R09033;U031;W1371;2024-01-21;False;16.08;1;0
R09034;U013;W0041;2024-02-26;False;6.7;2;3
R09035;U039;W1155;2024-04-07;False;4.46;1;0
R09036;U034;W1790;2024-02-09;False;15.09;1;0
R09037;U008;W1553;2024-04-10;False;14.54;3;6
R09038;U036;W1951;2024-04-29;False;16.89;2;3
R09039;U046;W1352;2024-03-04;False;9.99;3;5
R09040;U047;W0337;2024-04-21;True;5.13;1;0
R09041;U080;W0800;2024-03-17;True;7.02;1;0
R09042;U033;W1835;2024-02-15;False;16.77;1;0
R09043;U052;W1396;2024-04-20;True;2.33;1;0
R09044;U053;W1928;2024-02-22;True;6.31;1;0
R09045;U041;W0732;2024-03-14;True;5.86;2;3
R09046;U038;W0503;2024-02-11;False;7.74;1;0
R09047;U042;W0093;2024-02-14;False;8.3;1;0
R09048;U037;W1325;2024-02-21;False;12.64;3;6
R09049;U067;W0383;2024-02-06;False;16.6;1;0
R09050;U030;W0332;2024-03-30;True;3.96;1;0
R09051;U100;W0858;2024-04-10;True;8.92;1;0
R09052;U045;W1044;2024-03-10;True;9.56;1;0
R09053;U082;W1822;2024-02-03;False;10.64;2;1
R09054;U095;W0869;2024-02-05;False;7.45;3;6
R09055;U080;W0255;2024-03-13;True;2.6;1;0
R09056;U042;W0663;2024-03-02;False;15.77;1;0
R09057;U015;W0838;2024-02-17;False;12.28;1;0
R09058;U023;W1626;2024-03-04;True;4.89;2;1
R09059;U078;W0669;2024-04-16;False;13.77;4;11
R09060;U090;W1799;2024-04-17;True;5.69;2;3
R09061;U094;W1476;2024-01-29;False;14.12;1;0
R09062;U012;W1422;2024-04-28;True;5.46;1;0
R09063;U007;W0695;2024-04-19;False;12.83;1;0
R09064;U064;W0138;2024-03-12;True;4.18;2;2
R09065;U098;W1578;2024-03-29;True;8.63;3;7
R09066;U022;W0027;2024-04-09;False;10.46;1;0
R09067;U032;W0366;2024-04-10;True;4.16;1;0
R09068;U084;W1473;2024-02-15;True;4.32;1;0
R09069;U042;W0797;2024-03-03;True;6.18;3;5
R09070;U092;W0521;2024-04-29;True;10.6;1;0
R09071;U050;W1200;2024-01-23;False;17.94;2;3
R09072;U044;W0997;2024-04-30;True;6.34;2;3
R09073;U088;W0055;2024-02-04;True;4.61;4;10
R09074;U011;W1643;2024-02-15;False;10.09;1;0
R09075;U078;W0599;2024-05-03;True;4.76;3;5
R09076;U016;W0297;2024-02-17;False;19.34;2;3
R09077;U052;W1904;2024-02-09;True;7.47;3;6
R09078;U025;W0405;2024-04-21;True;3.13;2;2
R09079;U040;W0961;2024-04-15;True;11.27;1;0
R09080;U039;W1155;2024-04-08;True;5.55;2;1
R09081;U001;W0478;2024-01-24;True;5.07;1;0
R09082;U015;W1919;2024-02-27;True;4.0;1;0
R09083;U043;W0023;2024-04-24;True;4.26;3;5
R09084;U004;W0627;2024-01-23;False;13.75;1;0
R09085;U052;W1188;2024-03-16;True;6.44;1;0
R09086;U056;W0766;2024-02-13;True;4.9;1;0
R09087;U099;W1019;2024-02-03;True;11.27;1;0
R09088;U007;W1530;2024-03-22;True;4.69;1;0
R09089;U080;W0012;2024-01-14;True;8.33;1;0
R09090;U076;W1741;2024-03-02;True;3.34;2;3
R09091;U006;W1683;2024-04-03;True;2.78;1;0
R09092;U057;W1703;2024-04-18;False;11.64;7;22
R09093;U090;W1483;2024-03-22;False;10.99;1;0
R09094;U034;W0984;2024-04-20;True;3.07;1;0
R09095;U073;W1993;2024-03-11;True;4.95;1;0
R09096;U017;W1546;2024-01-28;True;6.89;1;0
R09097;U074;W0823;2024-01-02;False;8.05;1;0
R09098;U073;W0782;2024-01-08;False;9.46;1;0
R09099;U085;W1850;2024-03-26;True;8.31;2;3
R09100;U057;W1995;2024-04-02;True;4.88;1;0
R09101;U066;W1819;2024-03-03;False;8.94;2;3
R09102;U074;W0245;2024-03-09;True;3.84;2;2
R09103;U071;W0853;2024-01-30;True;5.93;2;3
R09104;U072;W0864;2024-03-11;True;6.56;1;0
R09105;U028;W0581;2024-01-29;True;5.66;1;0
R09106;U011;W0409;2024-04-18;False;12.36;1;0
R09107;U009;W1129;2024-02-22;True;6.34;1;0
R09108;U039;W0942;2024-02-26;True;5.35;1;0
R09109;U012;W0962;2024-04-08;True;5.34;2;2
R09110;U027;W0416;2024-04-14;False;12.56;2;1
R09111;U029;W1708;2024-03-18;False;17.34;1;0
R09112;U062;W0054;2024-04-29;True;5.88;3;7
R09113;U025;W1168;2024-01-22;False;7.3;1;0
R09114;U005;W1713;2024-04-30;True;7.5;2;2
R09115;U079;W0394;2024-02-12;True;4.14;2;1
R09116;U033;W1304;2024-01-05;False;11.69;1;0
R09117;U067;W1222;2024-03-01;True;6.79;1;0
R09118;U090;W1829;2024-02-05;False;7.9;1;0
R09119;U073;W1970;2024-04-17;True;4.27;1;0
R09120;U048;W1967;2024-03-16;True;5.69;2;3
R09121;U021;W1000;2024-01-12;True;12.86;1;0
R09122;U096;W0004;2024-01-17;True;7.16;1;0
R09123;U088;W1344;2024-01-10;True;4.47;1;0
R09124;U027;W1929;2024-03-28;False;15.16;1;0
R09125;U073;W1469;2024-04-27;True;4.21;1;0
R09126;U023;W1944;2024-04-21;False;6.19;3;6
R09127;U096;W0622;2024-02-24;True;5.25;1;0
R09128;U057;W1451;2024-01-10;False;15.14;1;0
R09129;U028;W0837;2024-04-28;False;10.3;1;0
R09130;U012;W0509;2024-02-27;True;6.2;1;0
R09131;U040;W0813;2024-04-10;False;13.17;1;0
R09132;U071;W1876;2024-01-12;True;5.76;2;2
R09133;U017;W1412;2024-03-04;False;17.27;4;13
R09134;U033;W1600;2024-01-11;False;11.86;2;3
R09135;U038;W1460;2024-01-25;True;3.92;2;1
R09136;U004;W0211;2024-01-05;False;16.25;1;0
R09137;U065;W1430;2024-03-25;True;3.9;2;1
R09138;U045;W1781;2024-02-22;True;1.0;1;0
R09139;U070;W0324;2024-03-16;False;16.69;1;0
R09140;U071;W1920;2024-02-23;False;9.15;2;3
R09141;U057;W0627;2024-04-18;False;10.22;2;1
R09142;U099;W0898;2024-03-02;True;3.05;1;0
R09143;U081;W0148;2024-01-24;True;5.56;3;5
R09144;U014;W0306;2024-04-06;False;9.7;4;13
R09145;U091;W1289;2024-04-10;False;23.2;1;0
R09146;U037;W0721;2024-02-02;True;2.36;2;2
R09147;U012;W0885;2024-02-08;False;8.07;1;0
R09148;U082;W0044;2024-05-19;True;7.25;4;12
R09149;U038;W1731;2024-03-24;True;8.72;1;0
R09150;U021;W1113;2024-01-15;False;9.98;2;3
R09151;U091;W1374;2024-03-03;True;11.56;1;0
R09152;U005;W0617;2024-02-02;False;8.96;1;0
R09153;U093;W0950;2024-03-10;False;6.24;3;6
R09154;U066;W0792;2024-04-02;True;5.56;1;0
R09155;U058;W1205;2024-02-29;True;6.1;2;3
R09156;U007;W1962;2024-03-02;False;12.79;1;0
R09157;U023;W1209;2024-02-01;True;3.15;2;2
R09158;U078;W0989;2024-03-07;False;8.89;1;0
R09159;U087;W1228;2024-04-10;True;6.57;1;0
R09160;U039;W0964;2024-03-29;True;8.78;1;0
R09161;U056;W0489;2024-01-19;True;4.22;1;0
R09162;U100;W0196;2024-03-06;False;11.62;1;0
R09163;U046;W0305;2024-04-01;True;4.45;1;0
R09164;U098;W0462;2024-04-08;True;7.86;1;0
R09165;U096;W0941;2024-02-29;True;4.83;1;0
R09166;U088;W0035;2024-03-30;False;11.15;1;0
R09167;U017;W0619;2024-03-02;False;13.28;3;7
R09168;U016;W1917;2024-04-03;False;15.03;1;0
R09169;U020;W0461;2024-01-01;True;4.8;1;0
R09170;U070;W0307;2024-01-05;False;12.26;1;0
R09171;U041;W0379;2024-01-13;True;4.1;3;5
R09172;U087;W1442;2024-02-25;True;6.0;1;0
R09173;U023;W0773;2024-03-28;True;4.92;3;7
R09174;U056;W0959;2024-04-19;True;5.89;3;6
R09175;U037;W1335;2024-01-30;True;6.95;2;1
R09176;U061;W0182;2024-04-22;True;7.4;1;0
R09177;U021;W0616;2024-01-11;True;11.96;1;0
R09178;U087;W1387;2024-04-11;True;1.57;1;0
R09179;U032;W1258;2024-01-27;True;5.49;1;0
R09180;U089;W1814;2024-03-16;False;12.67;2;3
R09181;U049;W1043;2024-02-29;True;4.82;1;0
R09182;U067;W1556;2024-03-29;False;18.13;1;0
R09183;U063;W1970;2024-02-09;True;8.79;1;0
R09184;U007;W1461;2024-03-06;False;11.22;5;21
R09185;U036;W0147;2024-04-30;True;10.77;1;0
R09186;U009;W1447;2024-04-03;True;6.23;1;0
R09187;U019;W0447;2024-03-20;True;5.96;1;0
R09188;U043;W1177;2024-01-20;True;3.88;3;6
R09189;U079;W0798;2024-04-12;True;4.8;5;25
R09190;U085;W1929;2024-04-08;True;6.57;3;7
R09191;U080;W0642;2024-04-25;True;6.01;1;0
R09192;U009;W1924;2024-03-30;False;9.24;1;0
R09193;U063;W1347;2024-03-22;False;10.32;4;10
R09194;U081;W1513;2024-01-20;True;14.98;1;0
R09195;U047;W0136;2024-03-25;True;5.05;1;0
R09196;U058;W1391;2024-02-11;True;5.42;2;1
R09197;U088;W1364;2024-03-24;False;15.61;1;0
R09198;U097;W1016;2024-04-15;False;7.54;1;0
R09199;U100;W1880;2024-04-27;False;11.64;1;0
R09200;U006;W0905;2024-03-23;False;9.75;1;0
R09201;U070;W1548;2024-03-01;False;12.63;2;3
R09202;U093;W1577;2024-01-05;True;5.34;1;0
R09203;U003;W1201;2024-03-03;True;5.9;5;28
R09204;U061;W0826;2024-03-18;False;12.27;2;3
R09205;U032;W0048;2024-01-21;True;4.94;2;3
R09206;U087;W0304;2024-04-11;True;3.54;1;0
R09207;U009;W0074;2024-01-31;True;5.88;4;13
R09208;U088;W0816;2024-04-15;True;5.96;1;0
R09209;U029;W1403;2024-03-23;False;18.08;2;2
R09210;U098;W0616;2024-02-04;True;6.1;1;0
R09211;U017;W0452;2024-04-23;True;4.24;1;0
R09212;U091;W0566;2024-04-14;False;12.49;1;0
R09213;U071;W0456;2024-01-08;True;4.84;1;0
R09214;U020;W1110;2024-02-22;True;6.64;1;0
R09215;U072;W1246;2024-02-19;True;7.69;1;0
R09216;U087;W0994;2024-01-07;True;4.67;1;0
R09217;U096;W0427;2024-04-30;True;7.35;1;0
R09218;U057;W0030;2024-03-30;True;9.27;2;2
R09219;U098;W1180;2024-01-23;True;8.07;1;0
R09220;U071;W0144;2024-01-03;False;11.2;1;0
R09221;U047;W1199;2024-02-06;True;6.63;1;0
R09222;U056;W0037;2024-01-09;False;8.68;1;0
R09223;U099;W0617;2024-03-07;False;7.0;1;0
R09224;U095;W0561;2024-01-02;False;14.13;1;0
R09225;U019;W1197;2024-01-30;False;9.32;1;0
R09226;U057;W1672;2024-02-05;True;6.06;1;0
R09227;U035;W1300;2024-05-03;True;3.02;5;29
R09228;U069;W1905;2024-04-17;True;10.23;2;1
R09229;U042;W0856;2024-04-02;True;8.58;1;0
R09230;U013;W1187;2024-02-24;False;9.21;1;0
R09231;U045;W0869;2024-01-03;False;5.17;1;0
R09232;U013;W0287;2024-02-26;False;18.77;2;3
R09233;U015;W0545;2024-04-17;True;9.45;3;5
R09234;U093;W0287;2024-04-27;True;4.78;1;0
R09235;U054;W1256;2024-03-23;False;16.05;2;1
R09236;U030;W1440;2024-01-23;True;3.99;1;0
R09237;U066;W1483;2024-03-02;True;4.0;2;3
R09238;U075;W1457;2024-04-02;True;7.14;1;0
R09239;U059;W0344;2024-04-20;True;3.32;1;0
R09240;U005;W1016;2024-04-05;False;10.89;1;0
R09241;U053;W0294;2024-04-04;True;6.28;1;0
R09242;U055;W1587;2024-02-04;True;5.44;1;0
R09243;U001;W0100;2024-04-03;True;6.05;2;1
R09244;U003;W0178;2024-04-07;True;7.39;1;0
R09245;U090;W0834;2024-01-20;True;11.23;3;6
R09246;U071;W1898;2024-04-30;True;3.5;1;0
R09247;U032;W0227;2024-01-28;False;8.45;2;3
R09248;U054;W0905;2024-01-30;True;4.62;3;7
R09249;U064;W0171;2024-02-27;True;6.55;1;0
R09250;U053;W1717;2024-04-26;False;8.29;2;2
R09251;U022;W1704;2024-03-25;True;6.85;3;6
R09252;U058;W0913;2024-01-13;True;5.0;2;2
R09253;U071;W0608;2024-01-24;False;11.73;4;10
R09254;U062;W0923;2024-03-30;True;4.28;1;0
R09255;U077;W1335;2024-03-22;True;6.38;2;3
R09256;U017;W0143;2024-03-28;True;5.81;2;3
R09257;U076;W0493;2024-03-09;True;2.83;1;0
R09258;U056;W0565;2024-03-19;False;8.53;2;3
R09259;U047;W0438;2024-03-03;True;6.78;1;0
R09260;U052;W0792;2024-04-25;False;9.82;1;0
R09261;U093;W1577;2024-01-06;True;5.68;2;1
R09262;U029;W1493;2024-01-07;False;18.1;2;1
R09263;U033;W0208;2024-03-06;True;6.02;2;2
R09264;U061;W1956;2024-04-04;True;4.01;1;0
R09265;U038;W0231;2024-03-07;False;5.2;1;0
R09266;U019;W1301;2024-04-15;True;6.36;1;0
R09267;U064;W0346;2024-02-16;True;2.4;2;2
R09268;U036;W0623;2024-01-20;False;14.08;1;0
R09269;U019;W0878;2024-02-07;True;6.26;1;0
R09270;U079;W1367;2024-03-25;True;5.99;1;0
R09271;U056;W0013;2024-04-20;False;9.58;1;0
R09272;U092;W1914;2024-04-15;True;12.43;1;0
R09273;U086;W0739;2024-02-23;False;14.39;1;0
R09274;U065;W0487;2024-02-10;True;6.22;1;0
R09275;U047;W0293;2024-03-10;True;3.11;1;0
R09276;U087;W0732;2024-04-28;True;5.51;5;19
R09277;U010;W1374;2024-03-29;True;13.68;1;0
R09278;U060;W0623;2024-03-06;True;5.1;2;1
R09279;U090;W1823;2024-02-05;False;9.32;1;0
R09280;U079;W1697;2024-02-11;True;4.62;1;0
R09281;U006;W1020;2024-04-14;True;8.14;2;1
R09282;U046;W1023;2024-04-12;False;13.61;1;0
R09283;U031;W0622;2024-02-27;False;6.03;2;2
R09284;U045;W1068;2024-02-05;True;7.92;1;0
R09285;U003;W1795;2024-04-22;False;17.57;1;0
R09286;U081;W0512;2024-03-06;True;4.04;1;0
R09287;U026;W1691;2024-04-21;True;5.96;1;0
R09288;U060;W1326;2024-04-12;True;6.16;3;5
R09289;U096;W1206;2024-04-13;True;5.49;1;0
R09290;U029;W0874;2024-03-29;False;13.68;2;3
R09291;U055;W1131;2024-03-04;True;7.51;1;0
R09292;U095;W1791;2024-01-11;False;13.81;1;0
R09293;U086;W1537;2024-03-15;True;5.01;1;0
R09294;U041;W0186;2024-01-23;False;12.03;1;0
R09295;U076;W1311;2024-02-13;True;2.19;2;3
R09296;U027;W1783;2024-03-29;False;16.13;1;0
R09297;U019;W1632;2024-04-21;True;4.75;1;0
R09298;U060;W0309;2024-04-25;False;7.86;2;3
R09299;U066;W1861;2024-04-03;True;4.7;1;0
R09300;U080;W0429;2024-03-29;False;8.57;2;1
R09301;U086;W0168;2024-04-14;False;7.76;1;0
R09302;U089;W1930;2024-02-04;False;7.87;4;10
R09303;U019;W1188;2024-02-25;True;2.06;1;0
R09304;U008;W0141;2024-01-27;False;13.96;1;0
R09305;U017;W0618;2024-04-03;True;1.45;1;0
R09306;U054;W1256;2024-03-29;False;21.39;3;6
R09307;U012;W0614;2024-01-13;True;4.08;1;0
R09308;U020;W0461;2024-01-02;True;5.92;2;1
R09309;U016;W1704;2024-02-28;False;7.09;1;0
R09310;U075;W0331;2024-03-11;False;19.19;1;0
R09311;U035;W0355;2024-04-01;True;1.9;1;0
R09312;U045;W0378;2024-02-21;False;16.95;4;10
R09313;U068;W0576;2024-03-25;True;7.53;1;0
R09314;U004;W0181;2024-04-05;False;10.53;1;0
R09315;U066;W1098;2024-02-24;True;1.85;2;1
R09316;U088;W0243;2024-03-10;True;4.83;1;0
R09317;U078;W0010;2024-01-05;False;12.94;1;0
R09318;U084;W1612;2024-04-17;True;5.25;1;0
R09319;U006;W0005;2024-01-13;False;14.18;1;0
R09320;U009;W0903;2024-01-03;True;2.67;1;0
R09321;U001;W1181;2024-03-24;True;1.4;1;0
R09322;U045;W1024;2024-03-19;True;13.61;2;3
R09323;U038;W0984;2024-05-04;False;5.28;3;5
R09324;U020;W1441;2024-04-14;True;4.16;2;3
R09325;U083;W1198;2024-02-02;False;11.83;1;0
R09326;U079;W0511;2024-03-30;True;6.16;1;0
R09327;U073;W0156;2024-03-16;True;4.37;1;0
R09328;U095;W1297;2024-01-24;False;9.96;1;0
R09329;U021;W1701;2024-01-04;False;8.05;2;2
R09330;U009;W1408;2024-03-08;True;5.0;2;3
R09331;U022;W1587;2024-01-20;True;7.97;1;0
R09332;U045;W0468;2024-01-01;False;15.54;1;0
R09333;U053;W1928;2024-02-24;False;10.14;2;2
R09334;U038;W1472;2024-02-10;True;6.73;2;1
R09335;U069;W1603;2024-01-02;False;21.26;1;0
R09336;U032;W1503;2024-03-23;True;6.92;3;5
R09337;U060;W0355;2024-02-06;True;4.27;1;0
R09338;U009;W1742;2024-03-01;False;6.92;2;2
R09339;U089;W1871;2024-01-29;True;6.59;1;0
R09340;U001;W1849;2024-01-25;True;6.63;1;0
R09341;U018;W1642;2024-03-06;True;12.16;2;2
R09342;U064;W0884;2024-04-06;True;4.65;1;0
R09343;U091;W0085;2024-02-02;False;10.15;2;3
R09344;U046;W1153;2024-04-16;False;14.79;1;0
R09345;U027;W1303;2024-03-30;True;11.57;1;0
R09346;U052;W1949;2024-04-27;False;11.85;1;0
R09347;U088;W1229;2024-02-09;True;3.8;1;0
R09348;U090;W1271;2024-04-11;False;12.12;2;1
R09349;U024;W0758;2024-02-19;True;3.64;1;0
R09350;U005;W0058;2024-01-20;True;4.03;1;0
R09351;U019;W0326;2024-03-05;False;6.49;1;0
R09352;U073;W0219;2024-01-07;False;10.69;2;3
R09353;U064;W1362;2024-01-29;False;12.43;1;0
R09354;U023;W1431;2024-01-06;True;3.22;1;0
R09355;U031;W1430;2024-03-29;False;9.6;1;0
R09356;U045;W0484;2024-04-27;True;8.24;1;0
R09357;U082;W1926;2024-01-08;True;4.44;1;0
R09358;U002;W0554;2024-03-11;False;9.97;2;3
R09359;U024;W1483;2024-01-04;True;2.36;1;0
R09360;U048;W1910;2024-04-22;True;5.17;1;0
R09361;U065;W0962;2024-02-09;False;8.21;2;1
R09362;U028;W1691;2024-04-05;False;9.67;1;0
R09363;U093;W0210;2024-02-18;False;7.04;1;0
R09364;U014;W1785;2024-04-17;False;12.51;2;2
R09365;U075;W1587;2024-02-22;True;4.94;1;0
R09366;U009;W0954;2024-03-29;False;9.88;1;0
R09367;U042;W0797;2024-03-14;True;7.85;4;11
R09368;U030;W1658;2024-04-06;True;4.84;2;1
R09369;U016;W1868;2024-01-24;True;5.92;1;0
R09370;U050;W1565;2024-03-04;False;18.79;3;7
R09371;U081;W0446;2024-03-01;True;9.36;2;1
R09372;U024;W1275;2024-01-29;False;11.62;1;0
R09373;U078;W1391;2024-01-02;True;7.37;1;0
R09374;U038;W0294;2024-01-06;True;3.9;1;0
R09375;U003;W0692;2024-04-14;True;11.57;2;2
R09376;U007;W0385;2024-03-28;False;12.77;2;3
R09377;U087;W1173;2024-03-26;False;11.31;2;1
R09378;U095;W0198;2024-01-28;True;5.41;1;0
R09379;U080;W0429;2024-04-04;True;4.53;3;6
R09380;U075;W1876;2024-03-27;True;6.28;1;0
R09381;U022;W0852;2024-01-06;True;4.44;2;1
R09382;U055;W1833;2024-04-17;False;7.91;1;0
R09383;U084;W1208;2024-01-01;True;8.73;1;0
R09384;U027;W0707;2024-03-28;False;11.04;1;0
R09385;U005;W1480;2024-04-10;True;3.36;1;0
R09386;U077;W1866;2024-03-05;False;11.73;1;0
R09387;U066;W1323;2024-02-27;True;6.79;2;3
R09388;U059;W1975;2024-03-28;True;8.61;1;0
R09389;U054;W1897;2024-04-09;False;9.27;1;0
R09390;U047;W0525;2024-03-30;True;6.28;1;0
R09391;U039;W0298;2024-03-13;False;11.32;3;6
R09392;U065;W1200;2024-04-28;False;10.46;4;14
R09393;U051;W1322;2024-04-22;True;6.87;1;0
R09394;U027;W0629;2024-04-21;False;18.23;1;0
R09395;U095;W0959;2024-03-22;True;4.55;1;0
R09396;U003;W1379;2024-02-04;True;11.23;1;0
R09397;U074;W1394;2024-01-26;False;14.94;1;0
R09398;U071;W0822;2024-01-31;True;4.39;1;0
R09399;U037;W1423;2024-04-11;True;5.63;4;13
R09400;U084;W0518;2024-04-03;True;8.23;4;14
R09401;U094;W0026;2024-02-27;True;16.97;1;0
R09402;U010;W0120;2024-02-21;False;15.49;2;2
R09403;U036;W1130;2024-03-02;True;17.09;1;0
R09404;U012;W0284;2024-01-18;True;4.35;2;3
R09405;U064;W1542;2024-04-13;True;3.89;1;0
R09406;U088;W1499;2024-03-04;False;11.21;1;0
R09407;U074;W0164;2024-01-27;True;7.85;1;0
R09408;U013;W1257;2024-01-28;True;9.97;1;0
R09409;U073;W0679;2024-03-24;True;5.25;3;6
R09410;U002;W0008;2024-04-23;False;14.77;3;7
R09411;U080;W1690;2024-01-02;True;4.37;1;0
R09412;U095;W0912;2024-03-15;True;15.03;1;0
R09413;U001;W1483;2024-02-14;True;1.0;1;0
R09414;U084;W1616;2024-02-24;False;6.99;1;0
R09415;U008;W0877;2024-04-04;True;4.9;1;0
R09416;U006;W0354;2024-02-27;False;13.82;1;0
R09417;U012;W0309;2024-02-29;True;4.82;2;1
R09418;U087;W0236;2024-04-06;True;4.53;1;0
R09419;U018;W0504;2024-02-10;False;13.74;2;3
R09420;U065;W0988;2024-01-30;True;5.88;1;0
R09421;U069;W1622;2024-03-24;False;11.54;1;0
R09422;U046;W0083;2024-03-07;False;9.78;1;0
R09423;U029;W1879;2024-02-29;True;9.71;1;0
R09424;U011;W0574;2024-03-25;False;10.24;1;0
R09425;U021;W1885;2024-01-02;False;16.23;1;0
